threshold,fpr,fnr
0.99719155,0.00742054,0.95857988
0.99718428,0.00743018,0.95857988
0.99718410,0.00743982,0.95857988
0.99718213,0.00744945,0.95857988
0.99717176,0.00745909,0.95857988
0.99716991,0.00746873,0.95857988
0.99716878,0.00747836,0.95857988
0.99716151,0.00748800,0.95857988
0.99715602,0.00749764,0.95857988
0.99715424,0.00750728,0.95857988
0.99715281,0.00751691,0.95857988
0.99715257,0.00752655,0.95857988
0.99715221,0.00753619,0.95857988
0.99715078,0.00754582,0.95857988
0.99715036,0.00755546,0.95857988
0.99715006,0.00756510,0.95857988
0.99714661,0.00757474,0.95857988
0.99714518,0.00758437,0.95857988
0.99713910,0.00759401,0.95857988
0.99712825,0.00760365,0.95857988
0.99712300,0.00761328,0.95857988
0.99712288,0.00762292,0.95857988
0.99712169,0.00763256,0.95857988
0.99712086,0.00764219,0.95857988
0.99711633,0.00765183,0.95857988
0.99711454,0.00766147,0.95857988
0.99711311,0.00767111,0.95857988
0.99710858,0.00768074,0.95857988
0.99710733,0.00769038,0.95857988
0.99710608,0.00770002,0.95857988
0.99710548,0.00771929,0.95857988
0.99710500,0.00772893,0.95857988
0.99710304,0.00773857,0.95857988
0.99710000,0.00774820,0.95857988
0.99709380,0.00775784,0.95857988
0.99709278,0.00776748,0.95857988
0.99709147,0.00777711,0.95857988
0.99709016,0.00778675,0.95857988
0.99708962,0.00779639,0.95857988
0.99708498,0.00780603,0.95857988
0.99708319,0.00781566,0.95857988
0.99708313,0.00782530,0.95857988
0.99708307,0.00783494,0.95857988
0.99707687,0.00784457,0.95857988
0.99707019,0.00785421,0.95857988
0.99706888,0.00786385,0.95857988
0.99706835,0.00787348,0.95857988
0.99706298,0.00788312,0.95857988
0.99706280,0.00789276,0.95857988
0.99705613,0.00790240,0.95857988
0.99705547,0.00791203,0.95857988
0.99705470,0.00792167,0.95857988
0.99705160,0.00793131,0.95857988
0.99704838,0.00794094,0.95857988
0.99704522,0.00795058,0.95857988
0.99704492,0.00796022,0.95857988
0.99703872,0.00796986,0.95857988
0.99703693,0.00797949,0.95857988
0.99703658,0.00798913,0.95857988
0.99703455,0.00799877,0.95857988
0.99702239,0.00800840,0.95857988
0.99702013,0.00801804,0.95857988
0.99701965,0.00802768,0.95857988
0.99701893,0.00803731,0.95857988
0.99701643,0.00804695,0.95857988
0.99701583,0.00805659,0.95857988
0.99701524,0.00806623,0.95857988
0.99701190,0.00807586,0.95857988
0.99701071,0.00808550,0.95857988
0.99700975,0.00809514,0.95857988
0.99700892,0.00810477,0.95857988
0.99700618,0.00811441,0.95857988
0.99700600,0.00812405,0.95857988
0.99699950,0.00813369,0.95857988
0.99699694,0.00814332,0.95857988
0.99699599,0.00815296,0.95857988
0.99699098,0.00816260,0.95857988
0.99698895,0.00817223,0.95857988
0.99698329,0.00818187,0.95857988
0.99697280,0.00819151,0.95857988
0.99697220,0.00820114,0.95857988
0.99697065,0.00821078,0.95857988
0.99696678,0.00822042,0.95857988
0.99696624,0.00823006,0.95857988
0.99696589,0.00823969,0.95857988
0.99696571,0.00824933,0.95857988
0.99696404,0.00825897,0.95857988
0.99696064,0.00826860,0.95857988
0.99695909,0.00827824,0.95857988
0.99695444,0.00828788,0.95857988
0.99695408,0.00829752,0.95857988
0.99695319,0.00830715,0.95857988
0.99695206,0.00831679,0.95857988
0.99694371,0.00832643,0.95857988
0.99694204,0.00833606,0.95857988
0.99693549,0.00834570,0.95857988
0.99693227,0.00835534,0.95857988
0.99693120,0.00836498,0.95857988
0.99693072,0.00838425,0.95857988
0.99692786,0.00839389,0.95857988
0.99692547,0.00840352,0.95857988
0.99692464,0.00841316,0.95857988
0.99692142,0.00842280,0.95857988
0.99691331,0.00843243,0.95857988
0.99691308,0.00844207,0.95857988
0.99691075,0.00845171,0.95857988
0.99690914,0.00846135,0.95857988
0.99690676,0.00848062,0.95857988
0.99690437,0.00849026,0.95857988
0.99690402,0.00849989,0.95857988
0.99690032,0.00850953,0.95857988
0.99690008,0.00851917,0.95857988
0.99689984,0.00852881,0.95857988
0.99689949,0.00853844,0.95857988
0.99689829,0.00854808,0.95857988
0.99689555,0.00855772,0.95857988
0.99689257,0.00856735,0.95857988
0.99689239,0.00857699,0.95857988
0.99689150,0.00858663,0.95857988
0.99688911,0.00859626,0.95857988
0.99688518,0.00860590,0.95857988
0.99688119,0.00861554,0.95857988
0.99688077,0.00862518,0.95857988
0.99687719,0.00863481,0.95857988
0.99687493,0.00864445,0.95857988
0.99687302,0.00865409,0.95857988
0.99686551,0.00866372,0.95857988
0.99686277,0.00867336,0.95857988
0.99686116,0.00868300,0.95857988
0.99685365,0.00869264,0.95857988
0.99685264,0.00870227,0.95857988
0.99684501,0.00871191,0.95857988
0.99684429,0.00872155,0.95857988
0.99684119,0.00873118,0.95857988
0.99683881,0.00874082,0.95857988
0.99683595,0.00875046,0.95857988
0.99682939,0.00876009,0.95857988
0.99682873,0.00876973,0.95857988
0.99682760,0.00877937,0.95857988
0.99682522,0.00878901,0.95857988
0.99681962,0.00879864,0.95857988
0.99681878,0.00880828,0.95857988
0.99681473,0.00881792,0.95857988
0.99681211,0.00882755,0.95857988
0.99680972,0.00883719,0.95857988
0.99680710,0.00884683,0.95857988
0.99680626,0.00885647,0.95857988
0.99680459,0.00886610,0.95857988
0.99680388,0.00887574,0.95857988
0.99680352,0.00888538,0.95857988
0.99680138,0.00889501,0.95857988
0.99679428,0.00890465,0.95857988
0.99679387,0.00891429,0.95857988
0.99679327,0.00892392,0.95857988
0.99679232,0.00893356,0.95857988
0.99678576,0.00894320,0.95857988
0.99678433,0.00895284,0.95857988
0.99678397,0.00896247,0.95857988
0.99678230,0.00897211,0.95857988
0.99677914,0.00898175,0.95857988
0.99677831,0.00899138,0.95857988
0.99677384,0.00900102,0.95857988
0.99677229,0.00901066,0.95857988
0.99677002,0.00902030,0.95857988
0.99676991,0.00902993,0.95857988
0.99676907,0.00903957,0.95857988
0.99676847,0.00904921,0.95857988
0.99676621,0.00905884,0.95857988
0.99676549,0.00906848,0.95857988
0.99676502,0.00907812,0.95857988
0.99676251,0.00908776,0.95857988
0.99675918,0.00909739,0.95857988
0.99675274,0.00910703,0.95857988
0.99675238,0.00911667,0.95857988
0.99675047,0.00912630,0.95857988
0.99674988,0.00913594,0.95857988
0.99674964,0.00914558,0.95857988
0.99674940,0.00915521,0.95857988
0.99674761,0.00916485,0.95857988
0.99674618,0.00917449,0.95857988
0.99674511,0.00918413,0.95857988
0.99674273,0.00919376,0.95857988
0.99673724,0.00920340,0.95857988
0.99673557,0.00921304,0.95857988
0.99673414,0.00922267,0.95857988
0.99673295,0.00923231,0.95857988
0.99673152,0.00924195,0.95857988
0.99673128,0.00925159,0.95857988
0.99673116,0.00926122,0.95857988
0.99672592,0.00927086,0.95857988
0.99672502,0.00928050,0.95857988
0.99672365,0.00929013,0.95857988
0.99672329,0.00929977,0.95857988
0.99672121,0.00930941,0.95857988
0.99671316,0.00931904,0.95857988
0.99671304,0.00932868,0.95857988
0.99671137,0.00933832,0.95857988
0.99671054,0.00934796,0.95857988
0.99671018,0.00936723,0.95857988
0.99670577,0.00937687,0.95857988
0.99670541,0.00938650,0.95857988
0.99670482,0.00939614,0.95857988
0.99670410,0.00940578,0.95857988
0.99670315,0.00941542,0.95857988
0.99670124,0.00942505,0.95857988
0.99670100,0.00944433,0.95857988
0.99669838,0.00945396,0.95857988
0.99669784,0.00946360,0.95857988
0.99669743,0.00947324,0.95857988
0.99669385,0.00948287,0.95857988
0.99669373,0.00949251,0.95857988
0.99669343,0.00950215,0.95857988
0.99669290,0.00951179,0.95857988
0.99669284,0.00952142,0.95857988
0.99669182,0.00953106,0.95857988
0.99669075,0.00954070,0.95857988
0.99668854,0.00955033,0.95857988
0.99668801,0.00955997,0.95857988
0.99668741,0.00956961,0.95857988
0.99668711,0.00957925,0.95857988
0.99668449,0.00958888,0.95857988
0.99668372,0.00959852,0.95857988
0.99668068,0.00960816,0.95857988
0.99667895,0.00960816,0.95562130
0.99667805,0.00961779,0.95562130
0.99667740,0.00962743,0.95562130
0.99667394,0.00963707,0.95562130
0.99667227,0.00964671,0.95562130
0.99667054,0.00965634,0.95562130
0.99666667,0.00966598,0.95562130
0.99666202,0.00967562,0.95562130
0.99666005,0.00968525,0.95562130
0.99665916,0.00969489,0.95562130
0.99665493,0.00970453,0.95562130
0.99665302,0.00971416,0.95562130
0.99665207,0.00972380,0.95562130
0.99665117,0.00973344,0.95562130
0.99665082,0.00974308,0.95562130
0.99664992,0.00975271,0.95562130
0.99664104,0.00976235,0.95562130
0.99664032,0.00977199,0.95562130
0.99664009,0.00978162,0.95562130
0.99663770,0.00979126,0.95562130
0.99663514,0.00980090,0.95562130
0.99663395,0.00981054,0.95562130
0.99663258,0.00982017,0.95562130
0.99663186,0.00982981,0.95562130
0.99662495,0.00983945,0.95562130
0.99662250,0.00984908,0.95562130
0.99661922,0.00985872,0.95562130
0.99661845,0.00986836,0.95562130
0.99661809,0.00987799,0.95562130
0.99661720,0.00988763,0.95562130
0.99661475,0.00989727,0.95562130
0.99661279,0.00990691,0.95562130
0.99661118,0.00991654,0.95562130
0.99660909,0.00992618,0.95562130
0.99660015,0.00993582,0.95562130
0.99659407,0.00994545,0.95562130
0.99659181,0.00994545,0.95266272
0.99659085,0.00995509,0.95266272
0.99658889,0.00996473,0.95266272
0.99658680,0.00997437,0.95266272
0.99658251,0.00998400,0.95266272
0.99657893,0.00999364,0.95266272
0.99657071,0.01000328,0.95266272
0.99656785,0.01001291,0.95266272
0.99656409,0.01002255,0.95266272
0.99656236,0.01003219,0.95266272
0.99656165,0.01004182,0.95266272
0.99656081,0.01005146,0.95266272
0.99655575,0.01006110,0.95266272
0.99655437,0.01007074,0.95266272
0.99655187,0.01008037,0.95266272
0.99655139,0.01009001,0.95266272
0.99654961,0.01009965,0.95266272
0.99654424,0.01010928,0.95266272
0.99654055,0.01011892,0.95266272
0.99653542,0.01012856,0.95266272
0.99653459,0.01013820,0.95266272
0.99653316,0.01014783,0.95266272
0.99653065,0.01015747,0.95266272
0.99652696,0.01016711,0.95266272
0.99652612,0.01017674,0.95266272
0.99652189,0.01018638,0.95266272
0.99652004,0.01019602,0.95266272
0.99651754,0.01020566,0.95266272
0.99651682,0.01021529,0.95266272
0.99651623,0.01022493,0.95266272
0.99651182,0.01023457,0.95266272
0.99651116,0.01024420,0.95266272
0.99650872,0.01025384,0.95266272
0.99650717,0.01026348,0.95266272
0.99650633,0.01027311,0.95266272
0.99650127,0.01028275,0.95266272
0.99650085,0.01029239,0.95266272
0.99649829,0.01030203,0.95266272
0.99649549,0.01031166,0.95266272
0.99649537,0.01032130,0.95266272
0.99649286,0.01033094,0.95266272
0.99649262,0.01034057,0.95266272
0.99648917,0.01035021,0.95266272
0.99648631,0.01035985,0.95266272
0.99648571,0.01036949,0.95266272
0.99648309,0.01037912,0.95266272
0.99648082,0.01038876,0.95266272
0.99647903,0.01039840,0.95266272
0.99647808,0.01040803,0.95266272
0.99647760,0.01041767,0.95266272
0.99646991,0.01042731,0.95266272
0.99646735,0.01043694,0.95266272
0.99646515,0.01044658,0.95266272
0.99646437,0.01045622,0.95266272
0.99646306,0.01046586,0.95266272
0.99646091,0.01047549,0.95266272
0.99645519,0.01048513,0.95266272
0.99645358,0.01049477,0.95266272
0.99645227,0.01050440,0.95266272
0.99645114,0.01051404,0.95266272
0.99644518,0.01052368,0.95266272
0.99644512,0.01053332,0.95266272
0.99643928,0.01054295,0.95266272
0.99643624,0.01055259,0.95266272
0.99643540,0.01056223,0.95266272
0.99643266,0.01057186,0.95266272
0.99642926,0.01058150,0.95266272
0.99642730,0.01059114,0.95266272
0.99642384,0.01060077,0.95266272
0.99642229,0.01061041,0.95266272
0.99642062,0.01062005,0.95266272
0.99641955,0.01062969,0.95266272
0.99641353,0.01063932,0.95266272
0.99640954,0.01064896,0.95266272
0.99640465,0.01065860,0.95266272
0.99640435,0.01066823,0.95266272
0.99640429,0.01067787,0.95266272
0.99640369,0.01068751,0.95266272
0.99640125,0.01069715,0.95266272
0.99639976,0.01070678,0.95266272
0.99639881,0.01071642,0.95266272
0.99639547,0.01072606,0.95266272
0.99639404,0.01073569,0.95266272
0.99639380,0.01074533,0.95266272
0.99639070,0.01075497,0.95266272
0.99639028,0.01076460,0.95266272
0.99638480,0.01077424,0.95266272
0.99638313,0.01078388,0.95266272
0.99638265,0.01079352,0.95266272
0.99638164,0.01080315,0.95266272
0.99637800,0.01081279,0.95266272
0.99637079,0.01082243,0.95266272
0.99636972,0.01083206,0.95266272
0.99636531,0.01084170,0.95266272
0.99636257,0.01085134,0.95266272
0.99636245,0.01086098,0.95266272
0.99636197,0.01087061,0.95266272
0.99636102,0.01088025,0.95266272
0.99636090,0.01088989,0.95266272
0.99635613,0.01089952,0.95266272
0.99635029,0.01090916,0.95266272
0.99634612,0.01091880,0.95266272
0.99634588,0.01092844,0.95266272
0.99634224,0.01093807,0.95266272
0.99634200,0.01094771,0.95266272
0.99633908,0.01095735,0.95266272
0.99633610,0.01096698,0.95266272
0.99632770,0.01097662,0.95266272
0.99632478,0.01098626,0.95266272
0.99632436,0.01099589,0.95266272
0.99632430,0.01100553,0.95266272
0.99632263,0.01101517,0.95266272
0.99631929,0.01102481,0.95266272
0.99631590,0.01103444,0.95266272
0.99631417,0.01104408,0.95266272
0.99631375,0.01105372,0.95266272
0.99631226,0.01106335,0.95266272
0.99631071,0.01107299,0.95266272
0.99630517,0.01108263,0.95266272
0.99630439,0.01109227,0.95266272
0.99630016,0.01110190,0.95266272
0.99629617,0.01111154,0.95266272
0.99629503,0.01112118,0.95266272
0.99629486,0.01113081,0.95266272
0.99629438,0.01114045,0.95266272
0.99629319,0.01115009,0.95266272
0.99629277,0.01115972,0.95266272
0.99629271,0.01116936,0.95266272
0.99629223,0.01117900,0.95266272
0.99629211,0.01118864,0.95266272
0.99629104,0.01119827,0.95266272
0.99628967,0.01120791,0.95266272
0.99628818,0.01121755,0.95266272
0.99628484,0.01122718,0.95266272
0.99628311,0.01123682,0.95266272
0.99628007,0.01124646,0.95266272
0.99627542,0.01125610,0.95266272
0.99627495,0.01126573,0.95266272
0.99627376,0.01127537,0.95266272
0.99627161,0.01128501,0.95266272
0.99626791,0.01129464,0.95266272
0.99626249,0.01130428,0.95266272
0.99626040,0.01131392,0.95266272
0.99625838,0.01132355,0.95266272
0.99625266,0.01133319,0.95266272
0.99625206,0.01134283,0.95266272
0.99625182,0.01135247,0.95266272
0.99624097,0.01136210,0.95266272
0.99624091,0.01137174,0.95266272
0.99624026,0.01138138,0.95266272
0.99623984,0.01139101,0.95266272
0.99623871,0.01140065,0.95266272
0.99623859,0.01141029,0.95266272
0.99623787,0.01141993,0.95266272
0.99623263,0.01142956,0.95266272
0.99623019,0.01143920,0.95266272
0.99622869,0.01144884,0.95266272
0.99622148,0.01145847,0.95266272
0.99621928,0.01146811,0.95266272
0.99621809,0.01147775,0.95266272
0.99621248,0.01148739,0.95266272
0.99621201,0.01149702,0.95266272
0.99620980,0.01150666,0.95266272
0.99620795,0.01151630,0.95266272
0.99620759,0.01152593,0.95266272
0.99620295,0.01153557,0.95266272
0.99619931,0.01154521,0.95266272
0.99619782,0.01155484,0.95266272
0.99619693,0.01156448,0.95266272
0.99619555,0.01157412,0.95266272
0.99619424,0.01158376,0.95266272
0.99619293,0.01159339,0.95266272
0.99619079,0.01160303,0.95266272
0.99618733,0.01161267,0.95266272
0.99618483,0.01162230,0.95266272
0.99618208,0.01163194,0.95266272
0.99618095,0.01164158,0.95266272
0.99618030,0.01165122,0.95266272
0.99617881,0.01166085,0.95266272
0.99617821,0.01167049,0.95266272
0.99617684,0.01168013,0.95266272
0.99617648,0.01168976,0.95266272
0.99617219,0.01169940,0.95266272
0.99617016,0.01170904,0.95266272
0.99616897,0.01171867,0.95266272
0.99616885,0.01172831,0.95266272
0.99616539,0.01173795,0.95266272
0.99616319,0.01174759,0.95266272
0.99616206,0.01175722,0.95266272
0.99616176,0.01176686,0.95266272
0.99616146,0.01177650,0.95266272
0.99616003,0.01178613,0.95266272
0.99615324,0.01179577,0.95266272
0.99614978,0.01180541,0.95266272
0.99614942,0.01181505,0.95266272
0.99614537,0.01182468,0.95266272
0.99614304,0.01183432,0.95266272
0.99614060,0.01184396,0.95266272
0.99613953,0.01185359,0.95266272
0.99613893,0.01186323,0.95266272
0.99613655,0.01187287,0.95266272
0.99613070,0.01188250,0.95266272
0.99612880,0.01189214,0.95266272
0.99612665,0.01190178,0.95266272
0.99612617,0.01191142,0.95266272
0.99612415,0.01192105,0.95266272
0.99612200,0.01193069,0.95266272
0.99612153,0.01194033,0.95266272
0.99612004,0.01194996,0.95266272
0.99611890,0.01195960,0.95266272
0.99611747,0.01196924,0.95266272
0.99611604,0.01197888,0.95266272
0.99611592,0.01198851,0.95266272
0.99611568,0.01199815,0.95266272
0.99611419,0.01200779,0.95266272
0.99611282,0.01201742,0.95266272
0.99611104,0.01202706,0.95266272
0.99610740,0.01203670,0.95266272
0.99610347,0.01204634,0.95266272
0.99610162,0.01205597,0.95266272
0.99609929,0.01206561,0.95266272
0.99609596,0.01207525,0.95266272
0.99609548,0.01208488,0.95266272
0.99609447,0.01209452,0.95266272
0.99609327,0.01210416,0.95266272
0.99609256,0.01211379,0.95266272
0.99609244,0.01212343,0.95266272
0.99608946,0.01213307,0.95266272
0.99608898,0.01214271,0.95266272
0.99608725,0.01215234,0.95266272
0.99608523,0.01216198,0.95266272
0.99608278,0.01217162,0.95266272
0.99608207,0.01218125,0.95266272
0.99608195,0.01219089,0.95266272
0.99608028,0.01220053,0.95266272
0.99608022,0.01221017,0.95266272
0.99608010,0.01221980,0.95266272
0.99607956,0.01222944,0.95266272
0.99607772,0.01223908,0.95266272
0.99607575,0.01224871,0.95266272
0.99607456,0.01225835,0.95266272
0.99606997,0.01226799,0.95266272
0.99606866,0.01227762,0.95266272
0.99606586,0.01228726,0.95266272
0.99606401,0.01229690,0.95266272
0.99606073,0.01230654,0.95266272
0.99605840,0.01231617,0.95266272
0.99605674,0.01232581,0.95266272
0.99605620,0.01233545,0.95266272
0.99605596,0.01234508,0.95266272
0.99605560,0.01235472,0.95266272
0.99605548,0.01236436,0.95266272
0.99605024,0.01237400,0.95266272
0.99604630,0.01238363,0.95266272
0.99604428,0.01239327,0.95266272
0.99604368,0.01240291,0.95266272
0.99604160,0.01241254,0.95266272
0.99603641,0.01242218,0.95266272
0.99603140,0.01243182,0.95266272
0.99603081,0.01244145,0.95266272
0.99602741,0.01245109,0.95266272
0.99602729,0.01246073,0.95266272
0.99602640,0.01247037,0.95266272
0.99602377,0.01248000,0.95266272
0.99601972,0.01248964,0.95266272
0.99601942,0.01249928,0.95266272
0.99601841,0.01251855,0.95266272
0.99601775,0.01252819,0.95266272
0.99601442,0.01253783,0.95266272
0.99600601,0.01254746,0.95266272
0.99600595,0.01255710,0.95266272
0.99599963,0.01256674,0.95266272
0.99599910,0.01257637,0.95266272
0.99599862,0.01258601,0.95266272
0.99599725,0.01259565,0.95266272
0.99599576,0.01260528,0.95266272
0.99599493,0.01261492,0.95266272
0.99599397,0.01262456,0.95266272
0.99598813,0.01263420,0.95266272
0.99598432,0.01264383,0.95266272
0.99598348,0.01265347,0.95266272
0.99598110,0.01266311,0.95266272
0.99597764,0.01267274,0.95266272
0.99597204,0.01268238,0.95266272
0.99596959,0.01269202,0.95266272
0.99596882,0.01270166,0.95266272
0.99596691,0.01271129,0.95266272
0.99596477,0.01272093,0.95266272
0.99596387,0.01273057,0.95266272
0.99595946,0.01274020,0.95266272
0.99595195,0.01274984,0.95266272
0.99594975,0.01275948,0.95266272
0.99594969,0.01276912,0.95266272
0.99594963,0.01277875,0.95266272
0.99594635,0.01278839,0.95266272
0.99594009,0.01279803,0.95266272
0.99593890,0.01280766,0.95266272
0.99593514,0.01281730,0.95266272
0.99593401,0.01282694,0.95266272
0.99592924,0.01283657,0.95266272
0.99592590,0.01284621,0.95266272
0.99592555,0.01285585,0.95266272
0.99592471,0.01286549,0.95266272
0.99592245,0.01287512,0.95266272
0.99592173,0.01288476,0.95266272
0.99592006,0.01289440,0.95266272
0.99591994,0.01290403,0.95266272
0.99591684,0.01291367,0.95266272
0.99591595,0.01292331,0.95266272
0.99591458,0.01293295,0.95266272
0.99590915,0.01294258,0.95266272
0.99590898,0.01295222,0.95266272
0.99590677,0.01296186,0.95266272
0.99590671,0.01297149,0.95266272
0.99590641,0.01298113,0.95266272
0.99590528,0.01299077,0.95266272
0.99590111,0.01300040,0.95266272
0.99589807,0.01301004,0.95266272
0.99589592,0.01301968,0.95266272
0.99589252,0.01302932,0.95266272
0.99589229,0.01303895,0.95266272
0.99589157,0.01305823,0.95266272
0.99588954,0.01306786,0.95266272
0.99588680,0.01307750,0.95266272
0.99588645,0.01308714,0.95266272
0.99588418,0.01309678,0.95266272
0.99588180,0.01310641,0.95266272
0.99587971,0.01311605,0.95266272
0.99587047,0.01312569,0.95266272
0.99586749,0.01313532,0.95266272
0.99586654,0.01314496,0.95266272
0.99586201,0.01315460,0.95266272
